,Mintimes,Mintypes,Errors,Units,Data_group,Ecorr,OC,Weights
0,2454531.947055,0,1.5e-05,,Literature,-6676.0,-1.750420778989792e-05,4444444444.444445
1,2454532.917675,0,1.5e-05,,Literature,-6670.0,-2.017989754676819e-05,4444444444.444445
2,2454535.991285,0,1.5e-05,,Literature,-6651.0,-4.865415394306183e-05,4444444444.444445
3,2454536.961895,0,1.5e-05,,Literature,-6645.0,-6.13299198448658e-05,4444444444.444445
4,2454554.918436,0,1.5e-05,,Literature,-6534.0,-3.983592614531517e-05,4444444444.444445
5,2454568.830696,0,1.5e-05,,Literature,-6448.0,-3.819214180111885e-05,4444444444.444445
6,2454569.963026,0,1.5e-05,,Literature,-6441.0,-0.00010131392627954483,4444444444.444445
7,2454582.904736,0,1.5e-05,,Literature,-6361.0,-2.6993919163942337e-05,4444444444.444445
8,2454583.875346,0,1.5e-05,,Literature,-6355.0,-3.9670150727033615e-05,4444444444.444445
9,2454639.686207,0,1.5e-05,,Literature,-6010.0,1.7459969967603683e-05,4444444444.444445
10,2454917.284245,0,9e-05,,Literature,-4294.0,-2.9875896871089935e-05,123456790.12345678
11,2454918.254885,0,4e-05,,Literature,-4288.0,-1.2551899999380112e-05,624999999.9999999
12,2454918.901895,0,1.5e-05,,Literature,-4284.0,-8.433591574430466e-05,4444444444.444445
13,2454932.328875,0,4e-05,,Literature,-4201.0,-5.13540580868721e-05,624999999.9999999
14,2454944.299895,0,5e-05,,Literature,-4127.0,-4.4357962906360626e-05,400000000.0
15,2454979.080456,0,4e-05,,Literature,-3912.0,-0.0001292484812438488,624999999.9999999
16,2454979.080536,0,1e-05,,Literature,-3912.0,-4.9248337745666504e-05,9999999999.999998
17,2454985.066016,0,2e-05,,Literature,-3875.0,-7.575005292892456e-05,2499999999.9999995
18,2454985.066036,0,2e-05,,Literature,-3875.0,-5.575036630034447e-05,2499999999.9999995
19,2454994.125157,0,2e-05,,Literature,-3819.0,-7.972586899995804e-05,2499999999.9999995
20,2455000.110657,0,1e-05,,Literature,-3782.0,-8.622836321592331e-05,9999999999.999998
21,2455001.081387,0,2e-05,,Literature,-3776.0,2.109585329890251e-05,2499999999.9999995
22,2455015.155297,0,3e-05,,Literature,-3689.0,-9.770598262548447e-05,1111111111.1111112
23,2455016.125957,0,3e-05,,Literature,-3683.0,-6.038183346390724e-05,1111111111.1111112
24,2455023.082147,0,2e-05,,Literature,-3640.0,4.3958425521850586e-07,2499999999.9999995
25,2455045.082977,0,4e-05,,Literature,-3504.0,4.9783848226070404e-05,624999999.9999999
26,2455317.98961,0,2e-05,,Literature,-1817.0,-5.961814895272255e-05,2499999999.9999995
27,2455336.91673,0,2e-05,,Literature,-1700.0,-8.179992437362671e-05,2499999999.9999995
28,2455338.858,0,2e-05,,Literature,-1688.0,-5.715200677514076e-05,2499999999.9999995
29,2455340.96098,0,2e-05,,Literature,-1675.0,-9.295018389821053e-05,2499999999.9999995
30,2455359.8882,0,2e-05,,Literature,-1558.0,-1.5132129192352295e-05,2499999999.9999995
31,2455360.69704,0,7e-05,,Literature,-1553.0,-2.736225724220276e-05,204081632.65306127
32,2455360.85882,0,7e-05,,Literature,-1552.0,-1.7807818949222565e-05,204081632.65306127
33,2455361.82946,0,2e-05,,Literature,-1546.0,-4.838220775127411e-07,2499999999.9999995
34,2455363.77068,0,2e-05,,Literature,-1534.0,-2.5836285203695297e-05,2499999999.9999995
35,2455363.93247,0,1e-05,,Literature,-1533.0,-6.28223642706871e-06,9999999999.999998
36,2455364.74132,0,1e-05,,Literature,-1528.0,-8.512288331985474e-06,9999999999.999998
37,2455364.90312,0,1e-05,,Literature,-1527.0,2.1041836589574814e-05,9999999999.999998
38,2455365.71191,0,3e-05,,Literature,-1522.0,-4.1188206523656845e-05,1111111111.1111112
39,2455366.8443,0,3e-05,,Literature,-1515.0,-4.430999979376793e-05,1111111111.1111112
40,2455367.65321,0,3e-05,,Literature,-1510.0,1.3459939509630203e-05,1111111111.1111112
41,2455367.81495,0,2e-05,,Literature,-1509.0,-1.6985926777124405e-05,2499999999.9999995
42,2455611.926569,0,1e-05,,Literature,-0.0,-1.000240445137024e-06,9999999999.999998
43,2455631.01546,0,1e-05,,Literature,118.0,-2.262834459543228e-05,9999999999.999998
44,2455632.95671,0,2e-05,,Literature,130.0,-1.7980113625526428e-05,2499999999.9999995
45,2455653.986899,0,9e-06,,Literature,260.0,1.3039913028478622e-05,12345679012.345678
46,2455662.88427,0,1e-05,,Literature,315.0,9.509734809398651e-06,9999999999.999998
47,2455666.92853,0,2e-05,,Literature,340.0,8.360017091035843e-06,2499999999.9999995
48,2455667.89914,0,2e-05,,Literature,346.0,-4.316214472055435e-06,2499999999.9999995
49,2455668.86976,0,1e-05,,Literature,352.0,-6.991904228925705e-06,9999999999.999998
50,2455670.97274,0,1e-05,,Literature,365.0,-4.279008135199547e-05,9999999999.999998
51,2455682.94382,0,9e-06,,Literature,439.0,2.4206005036830902e-05,12345679012.345678
52,2455685.85566,0,9e-06,,Literature,457.0,-3.822147846221924e-06,12345679012.345678
53,2455690.870566,0,9e-06,,Literature,488.0,1.8352176994085312e-05,12345679012.345678
54,2455806.698204,0,1e-05,,Literature,1204.0,1.70157290995121e-05,9999999999.999998
55,2455860.567775,0,1.2e-05,,Literature,1537.0,2.949777990579605e-05,6944444444.444444
56,2455960.703707,0,1e-05,,Literature,2156.0,5.5423472076654434e-05,9999999999.999998
57,2455966.527447,0,1e-05,,Literature,2192.0,5.9368088841438293e-05,9999999999.999998
58,2456018.77927,0,3e-05,,Literature,2515.0,2.8309877961874008e-05,1111111111.1111112
59,2456018.941,0,3e-05,,Literature,2516.0,-1.21360644698143e-05,1111111111.1111112
60,2456021.8529,0,2e-05,,Literature,2534.0,1.983577385544777e-05,2499999999.9999995
61,2456022.82355,0,2e-05,,Literature,2540.0,4.715984687209129e-05,2499999999.9999995
62,2456022.98527,0,1e-05,,Literature,2541.0,-3.286171704530716e-06,9999999999.999998
63,2456023.95593,0,1e-05,,Literature,2547.0,3.403797745704651e-05,9999999999.999998
64,2456044.82432,0,2e-05,,Literature,2676.0,3.6504119634628296e-05,2499999999.9999995
65,2456045.79496,0,1e-05,,Literature,2682.0,5.382811650633812e-05,9999999999.999998
66,2456045.95667,0,2e-05,,Literature,2683.0,-6.61797821521759e-06,2499999999.9999995
67,2456046.76555,0,1e-05,,Literature,2688.0,2.1152198314666748e-05,9999999999.999998
68,2456046.92729,0,2e-05,,Literature,2689.0,-9.294133633375168e-06,2499999999.9999995
69,2456051.78041,0,1e-05,,Literature,2719.0,-2.673827111721039e-06,9999999999.999998
70,2456051.94216,0,3e-05,,Literature,2720.0,-2.3120082914829254e-05,1111111111.1111112
71,2456052.75104,0,1e-05,,Literature,2725.0,4.650093615055084e-06,9999999999.999998
72,2456052.91282,0,1e-05,,Literature,2726.0,1.420406624674797e-05,9999999999.999998
73,2456053.88345,0,1e-05,,Literature,2732.0,2.1527986973524094e-05,9999999999.999998
74,2456055.339417,0,1e-05,,Literature,2741.0,5.451356992125511e-05,9999999999.999998
75,2456184.270457,0,1e-05,,Literature,3538.0,4.905182868242264e-05,9999999999.999998
76,2456352.99701,0,2e-05,,Literature,4581.0,2.687377855181694e-05,2499999999.9999995
77,2456366.424034,0,1e-05,,Literature,4664.0,0.00010385597124695778,9999999999.999998
78,2456394.410294,0,1e-05,,Literature,4837.0,7.669813930988312e-05,9999999999.999998
79,2456402.98408,0,1e-05,,Literature,4890.0,2.905959263443947e-05,9999999999.999998
80,2456408.80783,0,2e-05,,Literature,4926.0,4.300381988286972e-05,2499999999.9999995
81,2456408.96961,0,3e-05,,Literature,4927.0,5.255779251456261e-05,1111111111.1111112
82,2456459.92729,0,1e-05,,Literature,5242.0,4.2067840695381165e-05,9999999999.999998
83,2456460.89791,0,3e-05,,Literature,5248.0,3.939168527722359e-05,1111111111.1111112
84,2456461.383233,0,1e-05,,Literature,5251.0,5.105370655655861e-05,9999999999.999998
85,2456465.9128,0,5e-05,,Literature,5279.0,4.55658882856369e-05,400000000.0
86,2456466.88343,0,2e-05,,Literature,5285.0,5.2889809012413025e-05,2499999999.9999995
87,2456482.413413,0,1e-05,,Literature,5381.0,7.307389751076698e-05,9999999999.999998
88,2456706.627268,0,1e-05,,Literature,6767.0,8.991779759526253e-05,9999999999.999998
89,2456714.554008,0,1e-05,,Literature,6816.0,7.806392386555672e-05,9999999999.999998
90,2456738.495997,0,1e-05,,Literature,6964.0,4.105595871806145e-05,9999999999.999998
91,2456747.393407,0,1e-05,,Literature,7019.0,7.652631029486656e-05,9999999999.999998
92,2456762.92331,0,2e-05,,Literature,7115.0,1.6709789633750916e-05,2499999999.9999995
93,2456763.89394,0,1e-05,,Literature,7121.0,2.403371036052704e-05,9999999999.999998
94,2456778.93859,0,1e-05,,Literature,7214.0,2.2555701434612274e-05,9999999999.999998
95,2456779.90924,0,1e-05,,Literature,7220.0,4.98797744512558e-05,9999999999.999998
96,2456780.87986,0,1e-05,,Literature,7226.0,4.720408469438553e-05,9999999999.999998
97,2456781.85042,0,1e-05,,Literature,7232.0,-1.5472061932086945e-05,9999999999.999998
98,2456809.351486,0,1e-05,,Literature,7402.0,7.470790296792984e-05,9999999999.999998
99,2456858.367895,0,1e-05,,Literature,7705.0,3.856979310512543e-05,9999999999.999998
100,2456945.238653,0,1e-05,,Literature,8242.0,6.706779822707176e-05,9999999999.999998
101,2457059.61036,0,1e-05,,Literature,8949.0,6.874557584524155e-05,9999999999.999998
102,2457185.467748,0,1e-05,,Literature,9727.0,4.975777119398117e-05,9999999999.999998
103,2457503.346624,0,1e-05,,Literature,11692.0,-6.319023668766022e-07,9999999999.999998
104,2457764.605901,0,1e-05,,Literature,13307.0,6.077811121940613e-06,9999999999.999998
105,2457853.417861,0,1e-05,,Literature,13856.0,-8.775852620601654e-06,9999999999.999998
106,2457892.404551,0,1e-05,,Literature,14097.0,3.737863153219223e-06,9999999999.999998
107,2457918.449511,0,1e-05,,Literature,14258.0,-7.806811481714249e-05,9999999999.999998
108,2457926.376312,0,1e-05,,Literature,14307.0,-2.8921756893396378e-05,9999999999.999998
109,2457957.436203,0,1e-05,,Literature,14499.0,-6.355391815304756e-05,9999999999.999998
110,2457966.333591,0,1e-05,,Literature,14554.0,-5.008373409509659e-05,9999999999.999998
111,2457988.334321,0,1e-05,,Literature,14690.0,-0.00010073976591229439,9999999999.999998
112,2457994.319881,0,1e-05,,Literature,14727.0,-4.724226891994476e-05,9999999999.999998
113,2458178.576424,0,1e-05,,Literature,15866.0,-4.2236410081386566e-05,9999999999.999998
114,2458258.491005,0,1e-05,,Literature,16360.0,-6.155995652079582e-05,9999999999.999998
115,2458330.478886,0,1e-05,,Literature,16805.0,-2.903025597333908e-05,9999999999.999998
116,2458604.356211,0,1e-05,,Literature,18498.0,-6.910786032676697e-05,9999999999.999998
117,2458727.301773,0,1e-05,,Literature,19258.0,-4.6067871153354645e-05,9999999999.999998
118,2458942.618229,0,1e-05,,Literature,20589.0,-5.369400605559349e-05,9999999999.999998
119,2458946.338959,0,1e-05,,Literature,20612.0,-4.395190626382828e-05,9999999999.999998
120,2458946.500699,0,1e-05,,Literature,20613.0,-7.43982382118702e-05,9999999999.999998
121,2458955.39806702,0,4.25743e-05,,AAVSO,20668.0,-8.090818300843239e-05,551702520.1747215
122,2458955.8833941,0,1.8049029087e-05,,TESS Sector 24,20671.0,-6.516650319099426e-05,3069674385.76619
123,2458956.04517038,0,2.3287541967e-05,,TESS Sector 24,20672.0,-5.93322329223156e-05,1843965107.6907234
124,2458956.20696056,0,1.5673751439e-05,,TESS Sector 24,20673.0,-3.959843888878822e-05,4070559333.204268
125,2458956.36871151,0,1.4205580945e-05,,TESS Sector 24,20674.0,-5.9093814343214035e-05,4955437485.469263
126,2458956.53048283,0,1.9373846107e-05,,TESS Sector 24,20675.0,-5.8220233768224716e-05,2664209107.984509
127,2458959.44235692,0,1.7646545712e-05,,TESS Sector 24,20693.0,-5.2158255130052567e-05,3211297853.8442035
128,2458959.60411202,0,1.7569660042e-05,,TESS Sector 24,20694.0,-6.750412285327911e-05,3239464934.5565977
129,2458959.76589854,0,1.572265851e-05,,TESS Sector 24,20695.0,-5.142996087670326e-05,4045274868.0685534
130,2458959.92767522,0,1.7111808093e-05,,TESS Sector 24,20696.0,-4.519615322351456e-05,3415137531.8135467
131,2458960.08943672,0,2.0377983119e-05,,TESS Sector 24,20697.0,-5.4141972213983536e-05,2408117111.6385865
132,2458960.25121116,0,2.0715147448e-05,,TESS Sector 24,20698.0,-5.0148461014032364e-05,2330364963.7323394
133,2458960.41298306,0,1.4178981919e-05,,TESS Sector 24,20699.0,-4.8694200813770294e-05,4974047205.887104
134,2458960.5747487,0,1.0421908222e-05,,TESS Sector 24,20700.0,-5.350029096007347e-05,9206732210.366753
135,2458960.73653446,0,1.1863363599e-05,,TESS Sector 24,20701.0,-3.818608820438385e-05,7105331053.416437
136,2458960.89830412,0,1.3983658633e-05,,TESS Sector 24,20702.0,-3.8972124457359314e-05,5113972320.008561
137,2458961.06005218,0,1.3674875653e-05,,TESS Sector 24,20703.0,-6.135785952210426e-05,5347529980.881371
138,2458961.22183117,0,1.6029181088e-05,,TESS Sector 24,20704.0,-5.281437188386917e-05,3892040307.5200806
139,2458961.38359717,0,1.2346097481e-05,,TESS Sector 24,20705.0,-5.726004019379616e-05,6560555239.813246
140,2458961.54536466,0,1.3425841009e-05,,TESS Sector 24,20706.0,-6.021605804562569e-05,5547751508.883817
141,2458961.70712828,0,1.6977099075e-05,,TESS Sector 24,20707.0,-6.704218685626984e-05,3469549067.1549764
142,2458961.86891875,0,1.5816596082e-05,,TESS Sector 24,20708.0,-4.701828584074974e-05,3997366349.233346
143,2458962.03069822,0,1.311090728e-05,,TESS Sector 24,20709.0,-3.799423575401306e-05,5817474761.71518
144,2458962.19245459,0,1.2358435552e-05,,TESS Sector 24,20710.0,-5.2070245146751404e-05,6547462289.592978
145,2458962.35421453,0,1.1284017346e-05,,TESS Sector 24,20711.0,-6.257602944970131e-05,7853667485.231304
146,2458962.51598842,0,1.1169028478e-05,,TESS Sector 24,20712.0,-5.913199856877327e-05,8016212170.752756
147,2458962.67775063,0,1.294761555e-05,,TESS Sector 24,20713.0,-6.736814975738525e-05,5965136814.060275
148,2458962.8395093,0,1.151767685e-05,,TESS Sector 24,20714.0,-7.914425805211067e-05,7538244528.6026745
149,2458963.00131406,0,1.1570799762e-05,,TESS Sector 24,20715.0,-4.4830143451690674e-05,7469185475.776192
150,2458963.16307622,0,1.3468242276e-05,,TESS Sector 24,20716.0,-5.3116120398044586e-05,5512875182.013087
151,2458963.3248434,0,1.3437764587e-05,,TESS Sector 24,20717.0,-5.638180300593376e-05,5537910630.994701
152,2458963.4866359,0,1.2711562489e-05,,TESS Sector 24,20718.0,-3.432808443903923e-05,6188738416.738794
153,2458963.64840217,0,1.1858470346e-05,,TESS Sector 24,20719.0,-3.8504134863615036e-05,7111196119.451342
154,2458963.81014697,0,1.3757813905e-05,,TESS Sector 24,20720.0,-6.414996460080147e-05,5283249719.571746
155,2458963.97191345,0,1.4330515572e-05,,TESS Sector 24,20721.0,-6.811600178480148e-05,4869410290.826558
156,2458964.13367736,0,1.3359838952e-05,,TESS Sector 24,20722.0,-7.465202361345291e-05,5602702395.086185
157,2458964.29543832,0,1.3600488558e-05,,TESS Sector 24,20723.0,-8.413800969719887e-05,5406185970.515662
158,2458964.45721508,0,1.5133852506e-05,,TESS Sector 24,20724.0,-7.782410830259323e-05,4366173666.103629
159,2458964.61899908,0,1.2974751097e-05,,TESS Sector 24,20725.0,-6.427010521292686e-05,5940211791.046705
160,2458964.78077153,0,1.3062946412e-05,,TESS Sector 24,20726.0,-6.226636469364166e-05,5860271130.589689
161,2458964.94255135,0,1.1231143006e-05,,TESS Sector 24,20727.0,-5.2892137318849564e-05,7927789053.441988
162,2458965.1043201,0,1.2472999737e-05,,TESS Sector 24,20728.0,-5.458807572722435e-05,6427738109.272115
163,2458965.26606943,0,1.5511231672e-05,,TESS Sector 24,20729.0,-7.57044181227684e-05,4156305205.907428
164,2458965.42785745,0,1.4682675734e-05,,TESS Sector 24,20730.0,-5.8129895478487015e-05,4638628424.679833
165,2458965.58961882,0,1.255234187e-05,,TESS Sector 24,20731.0,-6.720609962940216e-05,6346736706.158708
166,2458965.7513643,0,1.5737312272e-05,,TESS Sector 24,20732.0,-9.217206388711929e-05,4037744878.753959
167,2458965.91315623,0,1.6735266441e-05,,TESS Sector 24,20733.0,-7.068831473588943e-05,3570546865.032827
168,2458966.07493963,0,1.2959510039e-05,,TESS Sector 24,20734.0,-5.7734083384275436e-05,5954192003.133132
169,2458966.23670491,0,1.4574335442e-05,,TESS Sector 24,20735.0,-6.29001297056675e-05,4707848492.794185
170,2458966.39849175,0,1.4360950669e-05,,TESS Sector 24,20736.0,-4.650605842471123e-05,4848792723.490951
171,2458966.56026189,0,1.2829907292e-05,,TESS Sector 24,20737.0,-4.681246355175972e-05,6075093460.379989
172,2458966.72202866,0,1.1651206041e-05,,TESS Sector 24,20738.0,-5.0487928092479706e-05,7366449825.793492
173,2458966.88380404,0,1.3524937618e-05,,TESS Sector 24,20739.0,-4.555424675345421e-05,5466753084.806085
174,2458967.04555519,0,1.3179312799e-05,,TESS Sector 24,20740.0,-6.4849853515625e-05,5757241783.07868
175,2458967.2073307,0,1.1482875764e-05,,TESS Sector 24,20741.0,-5.978625267744064e-05,7584005997.476674
176,2458967.36910655,0,1.3843023407e-05,,TESS Sector 24,20742.0,-5.438225343823433e-05,5218408747.572873
177,2458967.53086051,0,1.5645253697e-05,,TESS Sector 24,20743.0,-7.086805999279022e-05,4085401840.739232
178,2458967.69263899,0,1.2389986303e-05,,TESS Sector 24,20744.0,-6.28340058028698e-05,6514158890.278096
179,2458967.85443685,0,1.1064817787e-05,,TESS Sector 24,20745.0,-3.542006015777588e-05,8167919842.951504
180,2458968.01618591,0,1.6516719487e-05,,TESS Sector 24,20746.0,-5.680602043867111e-05,3665661971.3607354
181,2458968.17795071,0,1.3728930139e-05,,TESS Sector 24,20747.0,-6.245216354727745e-05,5305503554.6270895
182,2458968.33972,0,1e-05,,Literature,20748.0,-6.360793486237526e-05,9999999999.999998
183,2458968.33974424,0,1.4744656753e-05,,TESS Sector 24,20748.0,-3.936793655157089e-05,4599712275.516182
184,2458969.31036337,0,1.2031153662e-05,,TESS Sector 24,20754.0,-4.291394725441933e-05,6908526896.114872
185,2458969.47213481,0,1.0174805059e-05,,TESS Sector 24,20755.0,-4.192022606730461e-05,9659347837.825638
186,2458969.63390483,0,1.0603145351e-05,,TESS Sector 24,20756.0,-4.2345840483903885e-05,8894684955.419748
187,2458969.79566139,0,1.7089081009e-05,,TESS Sector 24,20757.0,-5.623232573270798e-05,3424227280.884227
188,2458969.95745785,0,2.6045552041e-05,,TESS Sector 24,20758.0,-3.0217692255973816e-05,1474120094.5423064
189,2458970.11921572,0,1.4321835569e-05,,TESS Sector 24,20759.0,-4.279427230358124e-05,4875314464.758657
190,2458970.28097075,0,2.297243203e-05,,TESS Sector 24,20760.0,-5.8209989219903946e-05,1894898925.6331615
191,2458973.51639657,0,1.7459402216e-05,,TESS Sector 24,20780.0,-4.131020978093147e-05,3280509199.235764
192,2458973.67816421,0,1.2349508655e-05,,TESS Sector 24,20781.0,-4.41158190369606e-05,6556931434.963899
193,2458973.83992334,0,1.1963847381e-05,,TESS Sector 24,20782.0,-5.543231964111328e-05,6986477609.073404
194,2458974.00168651,0,1.4489797397e-05,,TESS Sector 24,20783.0,-6.27078115940094e-05,4762942888.262018
195,2458974.16345959,0,1.5303744689e-05,,TESS Sector 24,20784.0,-6.0074031352996826e-05,4269770933.4885674
196,2458974.32523499,0,1.5047588142e-05,,TESS Sector 24,20785.0,-5.511986091732979e-05,4416377698.938355
197,2458974.48699236,0,1.5120937109e-05,,TESS Sector 24,20786.0,-6.819609552621841e-05,4373635498.489922
198,2458974.64876,0,1.2911127501e-05,,TESS Sector 24,20787.0,-7.100217044353485e-05,5998900521.017773
199,2458974.81053825,0,1.2404092261e-05,,TESS Sector 24,20788.0,-6.319815292954445e-05,6499351486.089926
200,2458974.97231083,0,1.3906125096e-05,,TESS Sector 24,20789.0,-6.106402724981308e-05,5171157152.372144
201,2458975.13407394,0,1.5525203049e-05,,TESS Sector 24,20790.0,-6.84000551700592e-05,4148827921.6452603
202,2458975.29584336,0,1.5195160268e-05,,TESS Sector 24,20791.0,-6.942590698599815e-05,4331012426.910891
203,2458975.45761828,0,1.2400153403e-05,,TESS Sector 24,20792.0,-6.49522989988327e-05,6503481126.689503
204,2458975.61940487,0,1.5705916465e-05,,TESS Sector 24,20793.0,-4.880782216787338e-05,4053903752.741952
205,2458975.78117329,0,1.2241331237e-05,,TESS Sector 24,20794.0,-5.0833914428949356e-05,6673331525.1093645
206,2458975.94292736,0,1.2443388199e-05,,TESS Sector 24,20795.0,-6.721029058098793e-05,6458366693.486425
207,2458976.10470839,0,1.1485642921e-05,,TESS Sector 24,20796.0,-5.6626275181770325e-05,7580352112.812902
208,2458976.26649281,0,1.1279165239e-05,,TESS Sector 24,20797.0,-4.265224561095238e-05,7860425969.681626
209,2458976.42824574,0,1.4788673475e-05,,TESS Sector 24,20798.0,-6.016809493303299e-05,4572372034.148017
210,2458976.59000979,0,1.550957329e-05,,TESS Sector 24,20799.0,-6.65644183754921e-05,4157194090.4845777
211,2458976.75179301,0,1.2915579442e-05,,TESS Sector 24,20800.0,-5.3789932280778885e-05,5994765646.782044
212,2458976.91356413,0,1.0697048274e-05,,TESS Sector 24,20801.0,-5.3116120398044586e-05,8739208252.85976
213,2458977.0753189,0,1.4258762243e-05,,TESS Sector 24,20802.0,-6.879214197397232e-05,4918541556.734171
214,2458977.23711375,0,1.2711273011e-05,,TESS Sector 24,20803.0,-4.438823089003563e-05,6189020296.298316
215,2458977.39888687,0,1.2524000948e-05,,TESS Sector 24,20804.0,-4.171393811702728e-05,6375493632.938171
216,2458977.56065108,0,1.219973761e-05,,TESS Sector 24,20805.0,-4.795007407665253e-05,6718913035.083579
217,2458977.72241599,0,1.2646692095e-05,,TESS Sector 24,20806.0,-5.348585546016693e-05,6252390720.944998
218,2458977.88419312,0,1.0791033796e-05,,TESS Sector 24,20807.0,-4.680221900343895e-05,8587641273.6263275
219,2458978.04596278,0,1.0415645305e-05,,TESS Sector 24,20808.0,-4.7588255256414413e-05,9217807536.712109
220,2458978.20774356,0,1.080479466e-05,,TESS Sector 24,20809.0,-3.7254299968481064e-05,8565780957.861851
221,2458978.36950607,0,9.384191072e-06,,TESS Sector 24,20810.0,-4.5190099626779556e-05,11355501427.479666
222,2458978.53125652,0,1.314853235e-05,,TESS Sector 24,20811.0,-6.518606096506119e-05,5784228507.596647
223,2458978.69303498,0,1.2337819412e-05,,TESS Sector 24,20812.0,-5.7172030210494995e-05,6569361811.927836
224,2458978.85480935,0,1.2302930022e-05,,TESS Sector 24,20813.0,-5.3248368203639984e-05,6606674227.252474
225,2458979.01657607,0,1.4491736802e-05,,TESS Sector 24,20814.0,-5.6974124163389206e-05,4761668140.138473
226,2458979.17834025,0,1.3791170385e-05,,TESS Sector 24,20815.0,-6.324006244540215e-05,5257723606.032497
227,2458979.34011055,0,1.3315825785e-05,,TESS Sector 24,20816.0,-6.338581442832947e-05,5639801139.835233
228,2458979.50187764,0,1.1600476462e-05,,TESS Sector 24,20817.0,-6.674230098724365e-05,7431018552.618385
229,2458979.66365544,0,1.1636687304e-05,,TESS Sector 24,20818.0,-5.9388112276792526e-05,7384843078.946662
230,2458979.82543194,0,1.2650497286e-05,,TESS Sector 24,20819.0,-5.333404988050461e-05,6248629926.062681
231,2458979.98719483,0,1.126258603e-05,,TESS Sector 24,20820.0,-6.0889869928359985e-05,7883585049.459489
232,2458980.1489822,0,1.2287084663e-05,,TESS Sector 24,20821.0,-4.396634176373482e-05,6623725078.36809
233,2458980.31076375,0,1.1237844138e-05,,TESS Sector 24,20822.0,-3.286171704530716e-05,7918337183.317563
234,2458980.4725223,0,1.2427737133e-05,,TESS Sector 24,20823.0,-4.4757965952157974e-05,6474643827.583509
235,2458980.63427484,0,1.2109968984e-05,,TESS Sector 24,20824.0,-6.266403943300247e-05,6818893983.774383
236,2458980.79606801,0,1.2260500367e-05,,TESS Sector 24,20825.0,-3.9940234273672104e-05,6652480507.032336
237,2458980.95784358,0,1.0873872123e-05,,TESS Sector 24,20826.0,-3.481609746813774e-05,8457296513.071208
